view,like,danmaku,reply,share
2827.1619970357024,2850.497347341588,1498.6436801676994,3175.50534387234,11470
2717.62195086788,867.9940928630957,223.74116915179735,1286.546650348279,91960
2816.082548818282,802.583054764561,42.21531493430139,401.6080287838547,58370
2562.5854471263974,1323.4981699619623,414.7654692295111,1769.877243128848,84010
1627.938013003971,2160.3441494448034,768.3187318042852,1123.1015223548497,28740
2463.005117707214,1196.2358781512075,1350.8900778976445,4889.344257403441,2740
1808.5178646874394,2231.24318847224,836.9186185725249,2290.566722307916,6890
2353.0020246914,4356.582791451615,1615.7911791103857,2715.524055090832,9410
2008.6298743225905,2391.2851615069767,1432.1545591461745,4030.0898702379836,10500
2588.044604732384,1893.0636717723328,2269.0731777186998,805.5509879676156,3070
3277.6055517291893,2356.7255880898374,751.4326058305646,1375.2740055447118,2100
2364.830766899208,1344.4119032315616,3131.3209852518053,2846.280157485575,29020
6828.703409949939,1694.0123948375626,484.42073887110837,2222.853740710638,4780
2849.346150571342,2842.19118377352,1685.4464487519829,1748.862869529693,5580
2623.833916565403,4.598054832323303,7836.2178346796945,2619.79190869468,1100
2653.452076769722,870.8122555022616,773.5956461710729,5220.904374190111,76430
2328.3174181766003,1288.641947845963,804.2017494984414,3581.7832334560067,50410
1575.453757542423,2821.72242355221,2565.6357651321664,3967.0467494405184,14250
1892.9018384588694,927.6204813338688,2175.144101989879,9370.075694823308,8640
2479.5653567981453,3399.890737629508,2033.7227969599694,1870.2792503248118,5060
1073.1236987729783,1629.0463297873173,3406.7759151981218,2498.3755278995613,11970
2471.1968373998807,408.3369339801952,656.4481472283866,3511.735321458823,8790
2243.6135211283754,3570.760388172619,1093.3766567984057,1639.1211407341045,9620
3969.1365525883625,215.66360407090588,278.62107856638914,2874.299322284449,5070
1798.2129675612068,910.5631811494437,1084.9335938115457,1760.5375215292238,4530
2238.6883864724555,642.2444330309645,2254.2978174916943,3352.960054265206,46160
1038.959260424733,1726.4954273626852,316.6148620072604,1160.4604087533478,4800
2300.526188263452,2324.390879914144,3726.5569258254545,2414.3180335029406,4640
1385.6634831007043,2390.840188458688,2355.614573334017,6021.785501357915,1060
2715.491935367115,1670.5771476276566,598.4020891937222,945.6468119619834,4360
2171.2350892703507,2995.706885433346,1884.9138118165567,2524.0597622985288,8230
2277.9042449806193,2891.1382190853487,1595.7389045165924,3647.1612846533785,2420
1933.1869142342152,1626.376491497581,2465.374392163201,1393.9534487439607,7500
2590.696600316341,2765.359170768892,974.1183921090044,1456.9965695414264,2660
2395.189802060315,2605.6138464330147,3124.98868801166,2033.724378318241,3300
2349.8280490242514,2601.90573769727,1706.5541062191335,1956.6716751213387,23960
2128.668455389442,3027.003323163031,2595.1864855861777,1646.125931933823,3830
1676.7178936815792,3205.7341642259207,2544.528107665016,2180.824993512327,3480
1961.1549438529614,1459.511598389074,1949.2921670913665,2960.6917470809753,4550
983.69672387523,1271.287998962678,163.58434537041788,602.4120431757822,2380
1619.2748274297116,2564.0830285926754,595.2359405736495,1377.608935944618,42980
15653.660714830668,9541.260425769713,21714.502619331277,24168.864569428377,374890
14134.740767911328,11943.966562182783,26136.556858699347,18020.992826475525,774210
12720.730398679883,13899.326460715623,15656.604926259028,13222.710854668425,15970
11699.215375874068,5097.0179438050955,3674.843165030936,16676.072916129597,318960
12599.833076185845,15294.761940151033,12009.201715935387,8625.232897253252,12410
10961.851156097238,10057.28083743593,35814.41780738794,10098.573979594023,13200
9966.022604804606,4570.021530281073,4415.721942127925,17292.494541704815,321080
10484.037323170596,11086.05852508091,2472.7620722767037,7042.150086116895,101640
8020.308168573793,6341.310911171554,2131.87340418222,1769.877243128848,123360
5117.2485836353235,10557.578868062592,5815.159632200016,9960.813085999558,15030
7032.368251764232,10503.588804870149,8146.500399446811,5101.822923794899,12080
9284.493415862069,3275.0016354096297,1213.6903043611649,1557.39857673739,10330
6855.795860074299,5385.953776494315,441.15004106344946,2418.9878943027525,103050
8148.361669627714,5845.907584076075,8192.937245874542,4620.827261414235,7040
5570.520933618365,8370.239687021567,3652.6801246904274,2619.79190869468,46130
4241.264975636745,7506.398675942507,3085.9395216974312,2853.2849486852933,7870
6988.462991540945,86.32477136813426,3133.4317509985203,10724.335326768864,7030
3653.0860312494938,7594.355015154369,5470.049432612102,3943.697445441457,14090
4860.8637534186855,13999.44539658073,3545.031071607959,5846.665721364955,7520
5892.254302637141,3470.6414523075146,5689.569070270469,1980.0209791204,9650
4984.825604143073,13347.708205186258,5074.280855103027,3315.601167866708,18180
3378.6760500955484,3636.0231019217235,739.8233942236318,1092.7474271560698,6530
4990.297975982984,9850.368369981383,1356.166992264432,2260.2126271091356,7890
5004.9891896147465,5955.222629605825,5375.064974009924,2533.3994838981534,30460
5032.4015630159,5015.5878759681445,985.7276037159373,2141.131176713923,13970
7820.053035367444,953.7255668335108,1401.548455818806,6432.733251741393,142960
3665.7650958508875,2722.6417581331143,6734.3981148944285,5363.3351285843855,32420
3159.3433867519093,1652.0366039489338,25567.705489959633,11142.287868352063,16930
1954.1671459650747,3991.556567504916,578.349814599929,2295.2365831077277,27530
5029.808500667143,4011.2837059790772,2107.5995980949965,4020.7501486383594,6750
3934.6437719297223,4357.027764499903,14686.708065643452,3317.9360982666135,9140
2884.125178372377,6554.008028253864,3317.068370962731,2096.7674991157064,8510
3521.0755844036366,3277.6714736993654,4379.838924433769,2552.0789270974024,25220
2986.955254761108,4134.392916005798,4842.096622964369,2958.3568166810696,27190
3973.4302597242927,5017.367768161303,5405.671077337292,2664.1555862928967,7990
3461.0057796686115,4551.184337903491,4582.472436118415,3560.7688598568516,11070
3814.04111561168,5449.139949351404,3159.816322832459,1790.8916167280033,32970
2949.6926120481126,2891.2865434347787,3772.9937722531863,5076.138689395932,33150
3931.276158489777,1282.5606495193417,1818.4246907950321,1751.1977999295991,83430
3466.7138844493193,6337.899451134668,4640.51849415308,5108.827714994617,4550
5123.150326188827,2783.454741399326,1447.9853022465375,2365.284495104912,15850
3671.978342647587,2443.7919812051205,12439.797928265261,4567.123862216395,20750
3630.186259857865,1782.7103557965731,1163.0319264400032,4471.391715820243,52530
1712.7008432873947,4839.081900146702,2597.2972513328928,4121.152155834323,46300
2291.458889076399,4042.2834950099023,1303.3978485965554,1828.2505031265014,10550
2662.266804948779,5436.532379649871,5525.984724900051,4674.530660612077,12290
2684.324672980421,3527.8946511874115,1673.8372371450498,1601.7622543356065,50280
2427.0137490677985,1256.60388836913,282.84261005981926,1277.2069287486543,4140
2504.283639447344,2160.7891224930927,5925.974833902556,2552.0789270974024,10880
2423.3009552502585,2243.9990825232017,7659.968894828986,6537.805119737171,32510
2255.0128926225907,3766.548529419934,2480.1497523902062,3476.711365460231,16210
2211.8400883224917,4051.3312803251188,1850.086176995758,3273.572420668397,27730
2981.0535122076035,5018.851011655599,7244.148042726118,2703.8494030913007,20710
1939.0381425861206,2616.5898482908187,5446.831009398235,2820.595923086608,18600
2857.083242449616,2119.406629002183,1463.8160453469004,3005.055424679192,6260
2721.3684208198197,2368.44321169479,880.1893163801839,1611.1019759352312,51160
1888.9448926669336,2123.856359485076,3264.2992272948545,7457.767697300186,63630
2734.6873319748033,1898.5516727012346,337.7225194744111,868.5941087650812,33200
2832.9795492532076,2854.5021047761925,1499.6990630410567,3180.175204672152,11480
2722.8585897669955,869.9223094056829,223.74116915179735,1286.546650348279,92250
2835.976725214759,809.9992722360503,42.21531493430139,401.6080287838547,58890
2567.485324681518,1325.2780621551196,417.9316178495837,1774.5471039286604,84120
1636.61803664543,2170.7268539048882,774.6510290444304,1125.4364527547555,28850
2477.772102641374,1203.503771273267,1357.2223751377894,4945.382587001188,2740
1822.4850414296125,2237.7694598471503,840.0847671925976,2295.2365831077277,6920
2358.785900774506,4364.147333272534,1622.1234763505306,2717.8589854907377,9410
2009.783281925772,2392.323431952985,1432.1545591461745,4039.4295918376083,10500
2593.542233673095,1896.0301587609283,2273.2947092121294,805.5509879676156,3080
3284.694378020274,2362.8068864164584,751.4326058305646,1379.943866344524,2100
2384.5397245564877,1355.8328781376551,3150.317876972241,2860.289739885012,29290
2661.57644419359,4.7463791817530865,7904.817721447935,2650.1460038934597,1110
2855.0795124528486,2845.4543194609755,1685.4464487519829,1748.862869529693,5590
6829.983103057118,1694.3090435364222,485.47612174446596,2222.853740710638,4780
2331.870250355743,1289.6802182919716,804.2017494984414,3586.453094255819,50420
2660.279913019211,871.85052594827,773.5956461710729,5227.9091653898295,76520
1582.096375052715,2828.8419923248393,2568.8019137522397,3971.7166102403307,14290
2386.0972457724624,2392.1751076035557,3854.258253501717,2472.691293500594,4810
2484.515748554865,3403.3021976663927,2038.9997113267568,1870.2792503248118,5070
1896.8840413516048,928.3621030810177,2175.144101989879,9374.745555623122,8670
1077.147996833713,1631.7161680770532,3407.831298071479,2498.3755278995613,12030
2476.669209239792,409.96850182392285,656.4481472283866,3523.4099734583533,8800
2248.4881415826967,3577.7316325958186,1095.4874225451208,1641.4560711340107,9630
3975.0635522426664,216.256901468625,278.62107856638914,2878.969183084261,5070
1801.1848864219583,911.008154197733,1084.9335938115457,1762.8724519291295,4530
2240.456383528427,642.6894060792539,2256.408583238409,3352.960054265206,46180
1043.9349092822522,1731.8351039421575,316.6148620072604,1162.795339153254,4800
1386.682186166288,2392.026783254126,2361.9468705741624,6024.120431757821,1060
2717.765074439078,1672.6536885196738,598.4020891937222,945.6468119619834,4360
2320.6224214663257,2958.7741224253305,1618.957327730458,3693.8598926515006,2490
1952.373891808304,1643.582116031436,2487.537432503709,1412.6328919432099,7550
2180.925396943793,3008.3144551348782,1889.135343309987,2528.729623098341,8260
2598.8378058074086,2771.5887934449433,978.3399236024346,1456.9965695414264,2660
2356.554856870542,2609.915252566478,1708.6648719658485,1966.0113967209634,24020
2398.3721967610636,2607.8387116744616,3124.98868801166,2033.724378318241,3300
2131.2278416038002,3029.228188404478,2596.241868459535,1646.125931933823,3830
1679.1088992239404,3207.959029467367,2550.860404905161,2180.824993512327,3500
1962.089456582546,1459.8082470879338,1950.3475499647238,2960.6917470809753,4550
986.2729481567882,1273.0678911558357,164.63972824377538,602.4120431757822,2390
1761.8427424097972,2285.678224712971,1126.0935258724894,1557.39857673739,8250
1621.1943670904805,2565.566272086973,595.2359405736495,1377.608935944618,42990
15691.613718298853,9567.068862570495,21782.047123226155,24215.563177426495,375600
14204.391432882996,11993.95186794062,26254.75974051539,18109.72018167196,777890
12746.686279268262,13920.388518334654,15695.654092573255,13241.390297867674,15990
11733.809184935906,5104.137512577725,3681.1754622710805,16694.752359328846,319300
12646.137760985095,15324.57513438642,12037.69705351604,8639.242479652688,12420
11006.800376486908,10076.266354162943,35937.89760357077,10105.57877079374,13200
9990.227326404212,4577.437747752562,4419.943473621355,17313.50891530397,321350
10530.215722465846,11118.244908907176,2485.426666756994,7060.829529316143,102060
8063.531487075492,6373.348970648386,2144.5379986625103,1776.8820343285665,124100
5176.5438372791605,10642.865368984716,5859.485712881032,10051.875371595897,15120
7076.138807449922,10542.894757469043,8176.0511199008215,5113.4975757944285,12080
9334.881331957251,3286.1259616168636,1218.9672187279525,1557.39857673739,10400
6912.565403638177,5430.896054371539,445.3715725568796,2435.3324071020957,104020
8181.372700372778,5860.2950459707645,8209.82337184826,4627.832052613953,7050
5598.50580130431,8404.650936089278,3665.3447191707173,2619.79190869468,46350
4285.456483002427,7559.20214433951,3111.2687106580124,2883.6390438840735,7930
3719.6721679908123,7727.698605291744,5539.704702253699,3985.7261926397678,14350
7058.298875251811,86.9180687658534,3156.6501742123864,10759.359282767457,7040
4869.5774531945435,14021.100751597476,3556.6402832148915,5860.675303764391,7530
5905.194357280131,3474.794534091549,5693.7906017639,1980.0209791204,9660
5012.73470052662,13411.932648489355,5093.277746823462,3324.940889466332,18240
3407.4270498390815,3664.649701361672,747.2110743371345,1099.7522183557883,6570
5002.648698273983,9872.32037369699,1358.2777580111472,2262.5475575090422,7930
5016.843188923353,5962.6388470773145,5380.341888376712,2533.3994838981534,30540
5066.128211616953,5057.563666856773,995.2260495761551,2155.1407591133598,14080
7906.230263295645,968.1130287281999,1420.5453475392417,6505.116094138484,143970
3672.3656181931806,2724.421650326272,6742.841177881288,5370.339919784104,32450
1984.9723899069745,4051.7762533734085,586.7928775867892,2318.585887106789,27920
3169.6482838781417,1655.2997396363887,25634.194610981158,11163.302241951216,16990
3943.0796435967854,4359.5492784402095,14712.037254604033,3324.940889466332,9160
5040.42490203657,4013.5085712205237,2111.8211295884266,4025.4200094381717,6750
2996.132001384959,6743.418222475698,3429.9943384119874,2134.1263855142047,8780
3531.540443168267,3284.197745074276,4386.171221673914,2554.4138574973085,25300
2993.134825423407,4138.990970838121,4850.539685951228,2958.3568166810696,27220
3851.522653198272,5482.5129279731045,3176.7024488061793,1809.5710599272522,33410
3981.916645592955,5021.669174294765,5406.72646021065,2664.1555862928967,8010
3467.050645793314,4555.040770988666,4583.527818991773,3563.1037902567577,11090
2958.0442933791774,2896.477895664821,3777.2153037466164,5080.808550195743,33240
3948.5772725374964,1287.307028701095,1831.0892852753225,1762.8724519291295,83790
3472.4135701964265,6346.353939052166,4645.795408519867,5120.502366994148,4550
5187.4969999925825,2816.2344226233076,1464.871428220258,2374.6242167045366,16200
3678.317874948284,2445.5718733982776,12453.517905618908,4571.793723016207,20770
3635.7259839665753,1785.676842785169,1163.0319264400032,4480.731437419868,52610
1737.1244597605983,4893.071963339143,2621.571057420116,4142.166529433479,46930
2294.7675692811454,4045.546630697357,1303.3978485965554,1830.5854335264075,10560
2674.659622407778,5457.89108596776,5547.092382367202,4676.865591011983,12420
2686.8082878923806,3528.9329216334195,1674.8926200184076,1601.7622543356065,50320
2436.6198664052426,1259.2737266588658,282.84261005981926,1279.5418591485604,4140
2527.2002489061715,2171.0235026037476,5958.69170297664,2559.083718297121,10930
2428.3523754101766,2246.965569511797,7681.0765522961365,6542.474980536982,32580
2258.212125390539,3769.3666920590995,2485.426666756994,3481.3812262600427,16240
2228.3750703126234,4075.5081492821737,1857.473857109261,3294.5867942675527,28110
2989.3967745050686,5027.7504726213865,7253.646488586335,2710.8541942910197,20780
1946.0680356420064,2622.3744979185803,5466.883283992029,2822.9308534865136,18670
1920.650973204019,2158.8609059505056,3327.6221996963063,7539.4902612969,64370
2862.1767577775336,2121.33484554477,1468.0375768403308,3005.055424679192,6260
2730.4188819396722,2372.596293478824,880.1893163801839,1613.4369063351373,51310
2745.051162336235,1911.6042154510556,339.8332852211261,870.9290391649872,33390
2841.7690203314646,2858.3585378613666,1500.7544459144142,3184.8450654719645,11490
2867.3460444078496,819.9370036478457,44.32608068101646,406.277889583667,59560
2731.5638705092542,872.2954989965594,223.74116915179735,1288.881580748185,92440
2574.431027401405,1329.5794682885833,418.9870007229412,1786.221755928191,84330
1650.2147759092093,2186.004261896156,783.0940920312906,1127.7713831546616,29060
2500.242503319409,1215.0730705287901,1360.388523757862,5017.765429398278,2770
1846.1677829460282,2251.2669756452606,845.3616815593851,2302.241374307446,6960
2367.5585337855637,4371.711875093452,1624.2342420972457,2722.52884629055,9420
2011.9469735609368,2393.5100267484236,1433.209942019532,4037.0946614377026,10500
2604.30175861372,1900.4798892438218,2275.4054749588445,812.555779167334,3110
3296.935652874475,2368.73986039365,752.4879887039222,1384.6137271443363,2100
2710.2805535687994,4.7463791817530865,8000.85756292347,2671.160377492615,1130
2413.669580812015,1368.5887721886165,3172.4809173127487,2885.9739742839793,29550
2531.9149077220954,2490.217502576643,4042.1164049593576,2561.4186486970266,5020
2863.372260548714,2850.793996040448,1686.5018316253402,1751.1977999295991,5590
6832.121537591483,1694.6056922352816,486.5315046178235,2225.188671110544,4790
2671.7382177486256,874.8170129368657,776.7617947911455,5239.58381738936,76560
2336.904832448461,1292.201732232278,804.2017494984414,3605.1325374550684,50500
1592.2328915069506,2841.0045889780818,2582.5218911058873,3985.7261926397678,14380
2491.495127409152,3410.125117740163,2044.2766256935447,1872.614180724718,5080
1903.1898975179024,930.4386439730348,2181.476399230024,9379.415416422931,8680
1083.3949197648114,1636.6108716082363,3416.2743610583393,2503.0453886993732,12070
2485.6270609900466,411.6000696676505,660.6696787218167,3535.0846254578837,8840
2256.6714422417635,3589.1526075019124,1101.8197197852662,1641.4560711340107,9680
3983.4573287417297,216.85019886634413,278.62107856638914,2881.304113484167,5080
1806.2868207834756,912.6397220414607,1084.9335938115457,1762.8724519291295,4530
1050.2407654485498,1738.954672714787,317.67024488061793,1165.13026955316,4830
2243.2767597843813,643.7276765252624,2259.5747318584818,3355.2949846651118,46270
2389.144935935613,3059.338031338724,1677.0033857651224,3766.242735048591,2660
1388.1050028446646,2393.954999796713,2364.057636320878,6031.125222957539,1060
2720.964307207026,1674.2852563634015,599.4574720670797,945.6468119619834,4360
1982.126756550221,1669.0939041333588,2511.8112385909326,1438.3171263421773,7640
2197.3425124635273,3027.89326925961,1902.8553206636348,2540.4042750978715,8310
2610.161405999225,2779.746632663581,978.3399236024346,1456.9965695414264,2670
2366.767144627176,2622.3744979185803,1718.1633178260663,1975.3511183205876,24100
2403.095274610587,2609.915252566478,3127.0994537583747,2033.724378318241,3310
2134.7554166821433,3032.9362971402225,2598.3526342062505,1648.4608623337292,3830
1683.874072241463,3211.518813853682,2554.0265535252333,2185.4948543121395,3500
15728.994227482244,9592.728975021848,21853.813158614466,24290.280950223492,376320
14281.89705620334,12051.353391169947,26375.073388078148,18212.45711926783,783010
12772.928406999035,13935.814250675352,15713.595601420333,13257.734810667018,16020
11770.044705549717,5111.998703097504,3687.507759511226,16711.09687212819,319560
12693.79791019392,15354.388328621806,12057.749328109832,8646.247270852407,12460
11054.275306956537,10099.40495267399,36050.823571020024,10121.923283593082,13250
10014.566752541417,4584.112343476903,4429.441919481573,17360.20752330209,321610
10576.1583888203,11145.091616153966,2493.8697297438544,7063.164459716049,102470
8104.936294319619,6399.157407449169,2154.0364445227283,1779.2169647284727,124630
5233.145000171042,10723.25716637566,5910.144090802194,10126.593144392895,15270
7114.622210034897,10580.569142224209,8193.9926287479,5118.167436594242,12150
9379.704266842924,3300.365099162123,1218.9672187279525,1557.39857673739,10510
6964.2919460757375,5474.355088754466,448.53772117695223,2404.9783119033164,104940
8214.947806369033,5870.529426081419,8238.318709428915,4627.832052613953,7070
5624.596386430287,8439.803806904138,3672.7323992842203,2622.1268390945866,46590
3787.891597250505,7854.960897102498,5619.913800628871,4025.4200094381717,14600
4329.403838393714,7615.268748423968,3123.9333051383023,2895.313695883604,8040
7122.2751115771725,86.9180687658534,3168.2593858193186,10796.718169165955,7060
4878.493209776799,14045.277620554532,3570.3602605685396,5867.68009496411,7550
5916.8378807487425,3477.4643723812846,5701.178281877402,1980.0209791204,9660
5041.115262791759,13475.71211874416,5114.385404290613,3343.6203326655814,18310
3434.64578546744,3698.6159773810923,756.7095201973524,1102.0871487556944,6600
5013.071461870614,9893.975728713738,1361.4439066312198,2267.2174183088546,7960
5027.644809031978,5968.5718210545065,5386.674185616857,2535.734414298059,30600
5100.839887149189,5091.233294177334,1004.724495436373,2173.820202312609,14190
2015.9881096888712,4107.249560060148,594.180557700292,2348.9399823055687,28310
7996.894836132574,980.5722740803018,1444.8191536264649,6598.513310134729,145330
3107.886253389545,6911.618034729073,3512.3142025338752,2159.810619913172,9090
3678.5788649898795,2727.091488616008,6748.118092248076,5375.009780583916,32480
3180.172075877971,1657.5246048778356,25713.348326482974,11200.661128349715,17040
3952.4247708926337,4362.812414127665,14739.47720931133,3324.940889466332,9180
5050.510904289206,4016.920031257409,2117.0980439552145,4025.4200094381717,6760
3541.0539511361126,3289.2407729548886,4391.448136040701,2554.4138574973085,25390
2998.876606338514,4141.809133477287,4850.539685951228,2960.6917470809753,27260
3886.503737805704,5509.211310870465,3185.1455117930395,1814.2409207270646,33820
3991.640629400797,5025.970580428229,5413.058757450795,2666.490516692803,8020
3473.061835783616,4558.007257977261,4584.58320186513,3565.4387206566635,11130
2967.6251536158215,2901.6692478948635,3783.5476009867616,5087.813341395462,33340
3964.792331250833,1291.7567591839884,1845.864645502328,1788.5566863280972,84100
3478.8372928331223,6355.401724367383,4653.18308863337,5122.837297394053,4560
5248.526574557992,2847.5308603529925,1488.0898514341238,2374.6242167045366,16400
3642.3433443760678,1789.6816002197731,1163.0319264400032,4506.415671818835,52680
3683.8828561577934,2448.093387338584,12467.237882972557,4571.793723016207,20810
1764.0148530785618,4947.803648278733,2632.1248861536915,4153.841181433009,47600
2689.249807636341,5477.321575743063,5572.421571327783,4681.535451811795,12460
2446.200726641887,1262.8335110451806,283.8979929331768,1279.5418591485604,4150
2549.0560601314173,2181.5545314132623,5992.463954924082,2566.088509496839,10990
2433.496404939693,2249.3387591026735,7682.131935169495,6544.809910936889,32670
2243.9418634387703,4094.9386390574755,1865.9169200961212,3303.926515867177,28360
2260.6789022352987,3772.629827746555,2485.426666756994,3481.3812262600427,16250
1951.9192639939113,2188.3774514870324,3400.4436179579766,7623.547755693521,65140
1954.099793696276,2626.2309310037544,5475.32634697889,2822.9308534865136,18770
2997.2601518873403,5039.17144752748,7266.3110830666255,2713.1891246909254,20800
2867.8175102894425,2123.856359485076,1469.092959713688,3009.725285479004,6270
2740.5301412931085,2378.3809431065856,882.3000821268989,1615.7718367350435,51490
2757.494493996833,1924.9534068997361,342.9994338411987,873.2639695648934,33580
2850.06176842733,2863.253241392549,1512.363657521347,3189.5149262717764,11510
2897.2420327209643,831.3579785539391,44.32608068101646,410.9477503834792,60220
2740.1091896131156,875.7069590334444,223.74116915179735,1295.8863719479032,92720
2581.570367894089,1332.8426039760386,420.0423835962988,1788.5566863280972,84490
1663.2137637873982,2204.2481568760195,792.5925378915085,1132.441243954474,29320
2522.325628451851,1228.7189106763303,1368.8315867447225,5078.473619795837,2790
1871.2817601744205,2265.35778884109,849.5832130528154,2320.9208175066956,7060
2655.817825211284,2584.848437512845,4194.091538722842,2636.136421494023,5250
2376.0196625534263,4381.352957806388,1626.3450078439607,2727.1987070903624,9430
2013.5718470457105,2394.2516484955727,1434.2653248928896,4037.0946614377026,10510
2614.278313429558,1905.819565823294,2275.4054749588445,817.2256399671463,3120
2746.3308554434143,4.7463791817530865,8076.845129805213,2689.839820691864,1150
3308.6886237798844,2375.56278046742,755.6541373239947,1389.2835879441486,2130
2441.1661445491686,1383.7178558304545,3205.197786386833,2902.318487083322,29900
2871.134609527788,2857.171943065928,1689.667980245413,1755.8676607294115,5600
6834.12526758825,1694.6056922352816,486.5315046178235,2225.188671110544,4790
2685.1581573068074,876.8935538288827,779.927943411218,5230.244095789736,76700
2342.52874689317,1293.6849757265757,804.2017494984414,3614.472259054692,50550
1601.2412574588043,2856.1336726199197,2593.0757198394626,3995.065914239392,14450
2499.526885463421,3416.3547404162136,2046.3873914402595,1872.614180724718,5090
1091.552963323079,1641.6538994888488,3422.6066582984845,2505.38031909928,12140
2457.5074887665032,3156.342155865803,1731.8832951797144,3896.9988374433347,2810
2496.4202620650713,413.973259258527,663.8358273418893,3542.0894166576027,8890
2265.1746661776256,3599.9802850102865,1102.8751026586235,1643.7910015339169,9710
3993.189731583172,217.44349626406327,279.6764614397467,2885.9739742839793,5090
1058.4324851412166,1748.4474310782932,319.781010627333,1165.13026955316,4850
1811.5150406489906,913.5296681380394,1085.988976684903,1762.8724519291295,4540
2245.7435366291415,644.024325224122,2261.685497605197,3355.2949846651118,46310
2012.729943685724,1695.3473139824305,2539.251193298228,1454.6616391415203,7730
1389.4941433886422,2395.438243291011,2365.1130191942348,6045.134805356975,1060
2723.9362260677776,1676.2134729059885,599.4574720670797,945.6468119619834,4360
2215.61181537523,3051.031867770656,1913.4091493972103,2552.0789270974024,8360
2623.3456126166107,2787.1628501350706,979.3953064757922,1456.9965695414264,2680
2375.9354722174276,2633.3504997763844,1726.6063808129265,1977.6860487204938,24170
2407.7425811577114,2611.9917934584955,3128.1548366317325,2033.724378318241,3310
2138.476629533283,3036.6444058759666,2598.3526342062505,1648.4608623337292,3840
1688.7571117293837,3215.9685443365756,2557.1927021453066,2190.164715111952,3510
1965.54126035849,1461.5881392810911,1951.4029328380816,2972.3663990805057,4560
994.3215442782576,1280.0391355790355,165.69511111713294,604.7469735756881,2400
1782.2252227550662,2314.0081754540597,1132.4258231126346,1564.4033679371084,8350
1627.197138047183,2571.0542730158754,595.2359405736495,1382.27879674443,43050
1980.9817679806395,2320.9794198772597,506.5837792116167,840.5749439662075,3900
1259.9841495219448,1232.4270194120747,376.77168578863984,1158.1254783534416,3560
1119.9419446218183,2137.353875283187,4317.571334905674,11688.661581930097,1860
15757.172732940988,9610.231248254562,21905.52691940899,24322.969975822176,376810
14328.858425623375,12083.68809934564,26448.950189213174,18291.844752864636,785310
12789.816988400362,13949.015117774601,15727.315578773982,13267.074532266643,16040
11792.03522131256,5117.190055327546,3693.8400567513713,16727.44138492753,319820
12720.258932798291,15373.522169698248,12079.912368450341,8660.256853251843,12460
11084.028171698454,10114.23738761697,36139.47573238205,10131.263005192708,13260
10030.562916381157,4589.748668755235,4445.272662581936,17385.89175770106,321740
10605.077769235832,11164.373781579838,2495.9804954905694,7072.504181315674,102810
8131.228936251992,6414.434815440437,2156.147210269443,1779.2169647284727,124940
5277.235479133526,10784.36679834073,5943.916342749635,10196.641056390079,15340
7143.718390156025,10609.195741664156,8215.100286215049,5125.17222779396,12180
9410.863110196018,3309.5612088267694,1220.02260160131,1557.39857673739,10520
7004.905364161478,5505.058229086431,449.5931040503097,2409.6481727031287,105530
8236.80361759428,5878.242292251768,8247.817155289133,4634.836843813672,7070
5639.826418212439,8461.904134969174,3675.898547904293,2624.4617694944923,46790
3830.5508405010123,7940.0990736751955,5668.461412803318,4058.1090350368577,14790
4361.716089349989,7649.9766461905365,3132.3763681251626,2906.9883478831343,8110
7167.0896274292445,86.9180687658534,3178.8132145528944,10815.397612365203,7090
4885.413655395887,14062.631569437815,3573.5264091886124,5870.015025364016,7580
5924.878057836612,3479.8375619721614,5705.399813370833,1980.0209791204,9680
5056.210590036315,13511.754935655597,5128.10538164426,3352.960054265206,18330
3451.955318548759,3716.118250613807,760.9310516907824,1106.7570095555066,6620
5019.52044160811,9903.320162727816,1366.7208209980072,2267.2174183088546,7980
5036.543727547034,5974.8014437305565,5394.061865730359,2535.734414298059,30610
3178.6313927291963,7019.449836764526,3555.5849003415337,2185.4948543121395,9250
2034.5268216757702,4143.885674369304,596.291323447007,2360.6146343050996,28530
5123.790172742418,5115.706811833248,1006.835261183088,2180.824993512327,14310
8054.371578518841,989.0267619977994,1452.2068337399676,6663.891361332101,146160
3683.074628932207,2728.574732110306,6749.173475121434,5375.009780583916,32500
3187.1009405306586,1660.1944431675718,25764.006704404135,11224.010432348778,17060
3958.2928373117384,4364.592306320823,14757.418718158408,3327.275819866238,9180
5058.062777428284,4019.886518246005,2118.153426828572,4025.4200094381717,6770
3547.8228541504027,3292.058935594055,4400.946581900919,2554.4138574973085,25460
3002.6146572568537,4144.330647417593,4851.595068824587,2963.026677480882,27300
3908.443739366948,5523.450448415724,3191.4778090331847,1823.5806423266893,33980
3997.693914559099,5029.382040465114,5417.280288944225,2668.825447092709,8020
3477.6754661963414,4559.7871501704185,4587.749350485204,3565.4387206566635,11140
2973.27432516133,2904.0424374857403,3785.6583667334767,5092.483202195274,33390
3974.179553714681,1294.7232461725841,1849.0307941224007,1790.8916167280033,84250
3483.7961036234415,6361.779671392863,4658.460003000158,5127.507158193866,4560
5294.342955408449,2867.851296224873,1495.4775315476265,2393.303659903785,16520
3646.317128235203,1791.90646546122,1167.2534579334333,4515.75539341846,52720
3687.5788119081335,2449.2799821340222,12475.680945959417,4571.793723016207,20830
1783.8669343070396,4985.033059985609,2652.177160747485,4179.525415831977,48090
2698.7633156041866,5488.7425506491545,5590.36308017486,4693.210103811326,12490
